payment_id,order_id,payment_method,payment_date,amount
2051,2051,PayPal,2024-11-05,4379.42
2052,2052,PayPal,2025-12-29,4536.94
2053,2053,Card,2024-09-05,3029.45
2054,2054,Card,2025-12-11,3350.56
2055,2055,Card,2025-07-23,8087.08
2056,2056,Card,2026-01-03,15827.52
2057,2057,PayPal,2026-06-15,801.93
2058,2058,Cash,2026-06-17,5833.41
2059,2059,Card,2024-07-31,3628.53
2060,2060,Card,2025-09-18,10190.0
2061,2061,Card,2024-12-14,1409.93
2062,2062,Card,2024-08-06,3476.7
2063,2063,PayPal,2025-03-15,3512.65
2064,2064,Card,2026-01-31,340.35
2065,2065,Card,2025-02-26,490.32
2066,2066,Card,2024-11-25,4799.8
2067,2067,Card,2024-10-04,14017.28
2068,2068,Card,2026-05-29,9053.12
2069,2069,Card,2024-07-08,11240.88
2070,2070,PayPal,2026-04-13,2127.67
2071,2071,Card,2025-03-22,1358.33
2072,2072,Cash,2026-02-25,3423.86
2073,2073,Card,2024-11-26,1448.57
2074,2074,Cash,2024-07-09,5092.96
2075,2075,PayPal,2025-11-17,3244.71
2076,2076,Card,2024-08-10,5518.49
2077,2077,Card,2025-04-21,1818.58
2078,2078,Card,2024-11-28,1158.43
2079,2079,Card,2024-10-21,5061.83
2080,2080,PayPal,2024-08-09,1825.06
2081,2081,Card,2025-10-27,591.85
2082,2082,Cash,2024-08-27,1441.2
2083,2083,PayPal,2026-03-30,3994.02
2084,2084,Card,2025-05-07,10217.02
2085,2085,PayPal,2024-10-04,80.7
2086,2086,Card,2026-05-26,8360.91
2087,2087,PayPal,2024-09-09,11293.02
2088,2088,Card,2025-05-27,8541.97
2089,2089,Card,2026-05-23,2911.78
2090,2090,PayPal,2025-09-05,814.41
2091,2091,Card,2025-10-12,2474.39
2092,2092,Card,2025-04-23,6470.63
2093,2093,PayPal,2024-08-13,7327.94
2094,2094,Cash,2026-04-29,12276.67
2095,2095,Card,2025-05-17,3613.45
2096,2096,Cash,2025-06-29,2122.32
2097,2097,Cash,2025-09-19,1397.88
2098,2098,Card,2025-02-06,13351.98
2099,2099,PayPal,2024-11-14,2721.66
2100,2100,Card,2026-06-10,2675.69
2101,2101,Card,2024-10-27,992.56
2102,2102,Card,2025-03-02,6262.53
2103,2103,Card,2025-02-14,6093.88
2104,2104,Card,2026-05-05,5667.08
2105,2105,PayPal,2026-05-05,24338.46
2106,2106,PayPal,2026-05-29,4670.49
2107,2107,Card,2026-06-20,6176.59
2108,2108,Cash,2024-07-25,446.93
2109,2109,Cash,2025-06-15,594.34
2110,2110,Card,2026-02-04,2107.87
2111,2111,PayPal,2026-03-19,4492.84
2112,2112,Card,2025-07-13,102.39
2113,2113,PayPal,2026-06-17,8238.32
2114,2114,Card,2026-06-15,5011.24
2115,2115,Card,2025-12-05,3672.37
2116,2116,PayPal,2024-08-05,1562.54
2117,2117,Card,2024-10-15,397.38
2118,2118,Cash,2025-12-07,474.8
2119,2119,PayPal,2026-04-23,204.21
2120,2120,Card,2024-12-11,8234.98
2121,2121,Card,2024-12-06,2522.74
2122,2122,Card,2026-04-22,1523.04
2123,2123,Card,2026-02-17,6463.32
2124,2124,PayPal,2025-03-01,10282.92
2125,2125,Card,2025-09-23,3457.51
2126,2126,Card,2026-05-29,11727.2
2127,2127,Card,2025-08-20,547.85
2128,2128,Card,2025-07-29,5328.18
2129,2129,Card,2026-04-18,3220.95
2130,2130,Card,2025-09-21,6918.8
2131,2131,Card,2025-05-02,10179.42
2132,2132,PayPal,2025-10-27,729.26
2133,2133,Card,2024-09-20,6485.13
2134,2134,PayPal,2026-02-27,5995.2
2135,2135,PayPal,2026-02-04,5693.92
2136,2136,Cash,2025-05-27,6308.61
2137,2137,Card,2025-05-12,6762.98
2138,2138,Cash,2026-05-07,1960.89
2139,2139,PayPal,2025-10-22,2673.35
2140,2140,Card,2025-08-20,8101.63
2141,2141,PayPal,2024-12-10,3176.24
2142,2142,Cash,2025-08-22,9756.72
2143,2143,Card,2026-06-21,6119.11
2144,2144,Card,2024-12-02,2363.9
2145,2145,Card,2025-03-20,7596.13
2146,2146,PayPal,2025-11-02,1362.49
2147,2147,Card,2024-11-22,644.93
2148,2148,Card,2025-10-24,3832.11
2149,2149,Card,2025-12-12,93.89
2150,2150,Card,2024-09-16,7211.99
2151,2151,Card,2026-05-28,11618.6
2152,2152,Card,2025-02-17,14943.11
2153,2153,Card,2026-02-17,2300.16
2154,2154,Cash,2025-12-15,6235.12
2155,2155,Cash,2025-02-19,2532.76
2156,2156,Card,2025-12-29,4204.03
2157,2157,Card,2026-03-06,5280.31
2158,2158,Card,2026-01-11,3039.22
2159,2159,Card,2025-02-23,1373.59
2160,2160,Cash,2025-04-09,1135.78
2161,2161,Card,2025-04-22,111.24
2162,2162,PayPal,2025-11-03,710.88
2163,2163,Card,2026-05-15,14456.7
2164,2164,Card,2025-02-09,2334.44
2165,2165,Cash,2024-07-18,9151.52
2166,2166,Card,2024-09-11,328.71
2167,2167,PayPal,2026-02-14,1233.7
2168,2168,Card,2025-09-17,2987.23
2169,2169,PayPal,2026-05-03,3311.62
2170,2170,Cash,2025-02-20,2223.09
2171,2171,Cash,2025-09-12,12672.03
2172,2172,Cash,2026-01-09,4313.44
2173,2173,Card,2024-09-16,12044.52
2174,2174,Card,2025-04-30,8739.52
2175,2175,Card,2025-12-05,5617.08
2176,2176,PayPal,2025-04-16,3276.18
2177,2177,Card,2024-12-28,5015.89
2178,2178,Card,2024-09-26,7709.92
2179,2179,PayPal,2024-10-14,4266.26
2180,2180,Card,2026-02-02,11980.78
2181,2181,Cash,2024-06-29,6647.4
2182,2182,Card,2025-03-25,4612.28
2183,2183,Cash,2026-01-07,4526.36
2184,2184,Card,2024-08-04,542.94
2185,2185,PayPal,2024-12-22,5874.4
2186,2186,Card,2025-05-10,10350.17
2187,2187,Card,2026-02-25,2003.13
2188,2188,Card,2025-01-10,7768.95
2189,2189,Card,2026-05-14,211.25
2190,2190,Card,2025-11-20,3296.35
2191,2191,Cash,2026-06-20,2562.73
2192,2192,Card,2024-10-18,3344.61
2193,2193,Card,2025-02-26,3107.68
2194,2194,Card,2026-03-31,2414.49
2195,2195,Card,2024-11-25,4779.18
2196,2196,PayPal,2024-12-22,9411.79
2197,2197,Card,2026-01-18,8310.53
2198,2198,Card,2025-07-16,1088.46
2199,2199,Cash,2024-11-04,1293.75
2200,2200,Card,2025-05-19,6109.61
2201,2201,Cash,2024-07-31,174.65
2202,2202,PayPal,2025-02-01,2486.52
2203,2203,Card,2024-08-28,6682.53
2204,2204,Card,2026-04-04,19293.69
2205,2205,Card,2026-03-24,8566.26
2206,2206,Card,2025-03-24,6087.35
2207,2207,Card,2026-01-25,4008.96
2208,2208,Card,2024-11-18,12498.05
2209,2209,Card,2025-11-22,1047.59
2210,2210,Card,2025-03-25,9379.34
2211,2211,PayPal,2026-05-08,3044.96
2212,2212,Cash,2025-12-20,514.0
2213,2213,Card,2025-08-29,4647.44
2214,2214,PayPal,2025-12-21,3515.54
2215,2215,Cash,2025-07-16,455.98
2216,2216,PayPal,2026-01-27,18945.94
2217,2217,Card,2025-04-21,14630.38
2218,2218,Card,2025-05-08,682.19
2219,2219,Card,2024-08-12,5046.29
2220,2220,Card,2025-07-09,4214.97
2221,2221,Cash,2025-07-23,10357.73
2222,2222,PayPal,2025-07-03,6626.84
2223,2223,PayPal,2025-09-23,101.51
2224,2224,Card,2026-01-05,3251.34
2225,2225,Card,2025-12-30,37364.5
2226,2226,Card,2025-11-10,3272.4
2227,2227,Card,2024-08-27,328.16
2228,2228,Card,2026-04-11,5783.17
2229,2229,Card,2025-02-13,6494.61
2230,2230,Card,2025-09-07,102.28
2231,2231,Card,2024-09-05,11126.44
2232,2232,Card,2025-05-23,888.88
2233,2233,Card,2025-03-29,11720.46
2234,2234,Card,2025-06-22,3594.56
2235,2235,Cash,2025-03-23,4766.36
2236,2236,Card,2024-10-23,1122.64
2237,2237,PayPal,2026-04-19,5214.38
2238,2238,Card,2024-07-27,1926.63
2239,2239,Card,2026-03-09,1838.1
2240,2240,Cash,2025-05-19,1131.67
2241,2241,Cash,2024-11-06,17122.13
2242,2242,Cash,2025-01-15,547.85
2243,2243,Card,2024-08-10,195.5
2244,2244,Card,2024-09-17,5166.48
2245,2245,Card,2024-12-20,2377.34
2246,2246,Card,2024-11-05,15422.78
2247,2247,Card,2026-01-19,868.08
2248,2248,PayPal,2025-04-20,8796.64
2249,2249,PayPal,2025-07-01,6886.45
2250,2250,Card,2025-10-09,4775.91
2251,2251,Card,2025-05-01,1891.12
2252,2252,PayPal,2024-07-04,950.63
2253,2253,Card,2024-10-03,3715.71
2254,2254,Card,2025-02-17,9529.0
2255,2255,Card,2025-12-27,4545.05
2256,2256,Card,2025-05-25,1160.13
2257,2257,Card,2025-10-05,841.98
2258,2258,Card,2025-02-05,8271.28
2259,2259,Cash,2024-09-13,9439.13
2260,2260,Card,2026-03-01,346.69
2261,2261,Card,2025-02-08,3577.18
2262,2262,Cash,2026-03-04,79.24
2263,2263,Card,2025-09-17,11452.69
2264,2264,Card,2024-12-19,10928.71
2265,2265,Card,2025-12-03,4350.46
2266,2266,PayPal,2026-02-22,238.4
2267,2267,Card,2025-05-15,4646.19
2268,2268,Card,2025-01-07,15969.73
2269,2269,PayPal,2024-07-10,9604.45
2270,2270,Cash,2025-09-28,5356.73
2271,2271,Card,2025-11-22,7341.06
2272,2272,Cash,2024-08-21,13397.19
2273,2273,Card,2024-12-07,2444.63
2274,2274,Cash,2024-06-27,5906.69
2275,2275,Card,2026-01-09,15300.28
2276,2276,Card,2025-07-04,4270.03
2277,2277,Card,2025-01-01,897.17
2278,2278,Card,2026-02-20,1999.37
2279,2279,Card,2025-09-04,4702.71
2280,2280,Card,2026-01-11,3791.3
2281,2281,Cash,2025-07-11,4593.39
2282,2282,Cash,2024-08-08,3348.86
2283,2283,Card,2025-01-27,5636.57
2284,2284,Cash,2025-10-29,8996.69
2285,2285,PayPal,2025-09-17,101.51
2286,2286,Card,2025-04-26,106.15
2287,2287,Card,2026-04-03,8286.99
2288,2288,Cash,2024-11-02,4005.92
2289,2289,Card,2026-05-22,8487.59
2290,2290,Card,2025-11-04,3975.51
2291,2291,Card,2026-02-09,3603.0
2292,2292,Card,2025-07-16,2537.49
2293,2293,Card,2025-12-20,3268.98
2294,2294,PayPal,2024-08-07,722.69
2295,2295,Card,2024-07-02,3132.67
2296,2296,Card,2026-06-03,5003.89
2297,2297,Card,2025-09-19,2610.68
2298,2298,Card,2024-07-11,2877.36
2299,2299,Card,2025-03-22,5937.35
2300,2300,Card,2026-02-06,4245.08
2301,2301,Card,2025-05-29,6574.2
2302,2302,Cash,2026-06-20,10699.18
2303,2303,Card,2024-08-15,3059.04
2304,2304,PayPal,2025-12-04,102.28
2305,2305,Card,2025-01-27,4056.89
2306,2306,Card,2026-03-22,3563.01
2307,2307,Card,2024-09-07,54.3
2308,2308,Card,2024-11-02,4723.61
2309,2309,Card,2026-04-24,10119.14
2310,2310,Card,2025-06-06,12784.41
2311,2311,Card,2025-06-26,2920.28
2312,2312,Card,2025-08-19,3509.19
2313,2313,PayPal,2025-12-05,9892.49
2314,2314,Card,2024-12-30,326.14
2315,2315,Card,2024-09-03,1994.88
2316,2316,Card,2024-08-01,3172.98
2317,2317,Card,2025-02-26,293.93
2318,2318,Card,2026-04-27,3046.87
2319,2319,PayPal,2025-09-10,7499.41
2320,2320,Card,2025-07-07,3675.47
2321,2321,Card,2025-06-16,7445.51
2322,2322,Cash,2024-11-14,11476.53
2323,2323,Cash,2025-12-19,6443.2
2324,2324,PayPal,2025-08-26,236.74
2325,2325,Card,2025-12-08,15042.34
2326,2326,Card,2024-10-12,3272.77
2327,2327,Card,2026-06-12,2984.72
2328,2328,Card,2024-08-19,1455.06
2329,2329,PayPal,2025-09-24,1546.25
2330,2330,Card,2025-03-01,2954.49
2331,2331,Card,2025-05-16,365.0
2332,2332,PayPal,2026-06-09,20511.7
2333,2333,Card,2026-06-01,3992.29
2334,2334,Card,2026-05-03,571.8
2335,2335,Cash,2026-05-26,6104.28
2336,2336,Card,2025-04-10,10528.75
2337,2337,Card,2026-05-26,9627.32
2338,2338,PayPal,2025-08-19,16699.39
2339,2339,Card,2025-11-17,4535.61
2340,2340,Card,2025-04-23,1331.52
2341,2341,Card,2026-02-25,6381.81
2342,2342,PayPal,2025-06-16,6360.52
2343,2343,Cash,2026-01-30,9195.43
2344,2344,PayPal,2026-06-24,19224.34
2345,2345,Card,2025-08-08,1229.79
2346,2346,Card,2025-12-31,11352.26
2347,2347,PayPal,2026-03-27,1871.23
2348,2348,Cash,2025-07-04,5956.36
2349,2349,Card,2025-05-01,3647.72
2350,2350,PayPal,2026-06-04,273.5
2351,2351,Card,2025-02-16,4945.17
2352,2352,PayPal,2025-02-09,1145.13
2353,2353,Card,2024-08-14,787.27
2354,2354,Card,2026-04-26,2106.66
2355,2355,Card,2024-12-26,14938.77
2356,2356,Cash,2026-02-21,6530.27
2357,2357,PayPal,2026-01-24,16477.85
2358,2358,Card,2025-01-13,15047.34
2359,2359,Card,2025-04-16,8124.46
2360,2360,Cash,2024-12-24,1321.54
2361,2361,PayPal,2025-02-07,1835.51
2362,2362,Card,2025-04-24,17639.43
2363,2363,Card,2026-01-25,10734.89
2364,2364,Card,2024-07-28,2515.37
2365,2365,Card,2026-04-10,4234.55
2366,2366,Cash,2025-09-20,4605.73
2367,2367,Card,2026-04-11,13645.18
2368,2368,Cash,2026-03-25,216.58
2369,2369,Card,2026-02-06,7131.87
2370,2370,Cash,2025-11-30,230.45
2371,2371,Cash,2025-04-23,1217.54
2372,2372,Card,2025-01-30,217.2
2373,2373,Card,2025-02-12,1063.32
2374,2374,PayPal,2026-05-15,7650.95
2375,2375,Card,2024-12-02,10497.46
2376,2376,Card,2026-06-06,1751.73
2377,2377,PayPal,2024-07-04,8563.2
2378,2378,PayPal,2025-01-27,4316.04
2379,2379,Card,2025-06-30,6133.77
2380,2380,Card,2024-12-31,19606.22
2381,2381,Card,2026-03-18,19461.74
2382,2382,Card,2026-04-12,6903.48
2383,2383,Card,2025-07-22,3552.7
2384,2384,Card,2025-03-29,3979.87
2385,2385,PayPal,2025-03-27,1420.56
2386,2386,Cash,2026-03-17,5103.26
2387,2387,Card,2025-06-23,5695.98
2388,2388,Card,2025-06-10,2990.71
2389,2389,Cash,2026-02-17,9310.49
2390,2390,Cash,2025-12-08,1580.88
2391,2391,Card,2025-10-21,6009.42
2392,2392,PayPal,2025-01-03,1755.9
2393,2393,Card,2025-10-10,8195.33
2394,2394,Card,2024-08-25,2875.55
2395,2395,Card,2025-06-01,3553.45
2396,2396,Card,2025-04-24,9962.24
2397,2397,Cash,2024-12-30,1765.46
2398,2398,Card,2026-03-11,1740.57
2399,2399,PayPal,2025-01-14,13618.26
2400,2400,Card,2025-01-29,391.0
2401,2401,PayPal,2025-08-27,2783.19
2402,2402,PayPal,2024-07-20,4111.82
2403,2403,Card,2025-09-01,2394.6
2404,2404,Card,2024-12-19,5929.71
2405,2405,Card,2025-01-19,2028.27
2406,2406,PayPal,2026-02-16,12440.94
2407,2407,Card,2025-05-30,2806.32
2408,2408,Card,2024-11-22,12819.22
2409,2409,Card,2025-10-25,6170.55
2410,2410,Card,2025-06-30,336.82
2411,2411,Card,2024-12-06,68.26
2412,2412,Card,2026-01-23,3562.03
2413,2413,Card,2024-07-13,2205.08
2414,2414,Card,2026-02-14,2793.06
2415,2415,PayPal,2025-04-30,3249.7
2416,2416,Card,2026-02-23,7455.45
2417,2417,Card,2026-05-15,9976.63
2418,2418,Card,2025-09-20,989.84
2419,2419,Card,2025-08-16,4111.56
2420,2420,Card,2025-05-07,3163.38
2421,2421,Card,2025-05-07,2146.11
2422,2422,Card,2025-11-16,238.4
2423,2423,Card,2025-10-19,5874.99
2424,2424,Card,2025-05-17,5873.02
2425,2425,Card,2025-05-07,6789.54
2426,2426,Cash,2025-04-22,380.96
2427,2427,Card,2025-05-02,7585.23
2428,2428,Card,2025-09-16,3617.52
2429,2429,Cash,2025-05-10,11985.49
2430,2430,Card,2024-12-27,5570.04
2431,2431,Card,2024-11-30,2147.3
2432,2432,Card,2025-03-16,9231.49
2433,2433,PayPal,2024-06-26,8337.8
2434,2434,Card,2025-08-09,3526.36
2435,2435,PayPal,2026-02-03,8694.93
2436,2436,Card,2025-08-10,1867.79
2437,2437,Card,2024-12-31,4276.51
2438,2438,PayPal,2024-07-30,7142.94
2439,2439,PayPal,2026-03-14,12774.55
2440,2440,Cash,2025-10-28,3726.64
2441,2441,PayPal,2025-06-13,5593.78
2442,2442,Card,2025-11-14,3134.61
2443,2443,Card,2025-02-15,7082.07
2444,2444,Card,2026-04-02,995.5
2445,2445,PayPal,2025-11-18,19989.93
2446,2446,PayPal,2025-04-05,291.28
2447,2447,Card,2026-01-11,2944.88
2448,2448,Card,2026-06-13,3245.43
2449,2449,PayPal,2026-06-04,3781.93
2450,2450,Cash,2025-08-11,3007.6
2451,2451,Card,2025-08-28,16085.44
2452,2452,Cash,2025-04-26,7019.72
2453,2453,Cash,2025-04-09,7172.44
2454,2454,Card,2025-04-04,2812.33
2455,2455,PayPal,2025-11-21,12909.92
2456,2456,Card,2024-07-27,5067.99
2457,2457,Card,2024-08-28,3604.07
2458,2458,Cash,2025-02-08,1697.0
2459,2459,Card,2024-12-04,1574.3
2460,2460,Card,2025-01-27,5959.66
2461,2461,Card,2024-08-08,5754.72
2462,2462,Card,2026-01-23,2650.24
2463,2463,Card,2025-12-01,2923.78
2464,2464,Card,2024-08-04,1732.51
2465,2465,PayPal,2026-05-29,4857.69
2466,2466,Card,2026-05-31,5016.93
2467,2467,Card,2026-06-06,1278.4
2468,2468,Card,2025-01-23,59.6
2469,2469,Card,2026-04-13,6862.67
2470,2470,Card,2024-12-04,3889.26
2471,2471,Card,2025-10-07,7699.02
2472,2472,PayPal,2026-03-08,5351.5
2473,2473,Card,2025-04-24,6469.97
2474,2474,Card,2026-05-02,340.35
2475,2475,Card,2026-01-14,6960.94
2476,2476,PayPal,2024-10-09,9781.8
2477,2477,Card,2026-01-23,1441.2
2478,2478,PayPal,2025-07-16,639.2
2479,2479,Card,2025-09-21,1325.64
2480,2480,PayPal,2025-11-18,13191.31
2481,2481,Cash,2026-05-21,7916.96
2482,2482,PayPal,2026-03-08,1009.08
2483,2483,Cash,2026-05-16,4130.46
2484,2484,Card,2025-11-24,1420.74
2485,2485,Card,2024-10-27,11207.84
2486,2486,Card,2025-08-25,2900.62
2487,2487,Card,2025-06-26,5505.14
2488,2488,PayPal,2025-08-30,5804.21
2489,2489,Card,2024-07-22,1391.02
2490,2490,Card,2025-12-20,8181.85
2491,2491,Card,2026-02-24,4083.11
2492,2492,Card,2024-10-19,2244.6
2493,2493,Card,2026-01-28,6140.8
2494,2494,Card,2024-07-02,10009.0
2495,2495,Card,2025-02-11,5713.28
2496,2496,Card,2025-02-16,4634.36
2497,2497,PayPal,2025-02-21,10009.0
2498,2498,Card,2025-02-11,1195.51
2499,2499,Cash,2026-06-11,6759.3
2500,2500,Cash,2025-07-12,164.08
2501,2501,Card,2025-06-06,1762.94
2502,2502,Card,2026-05-29,7014.27
2503,2503,PayPal,2026-06-10,1153.12
2504,2504,PayPal,2025-02-01,3332.8
2505,2505,Card,2025-05-04,7630.39
2506,2506,Card,2025-02-09,4031.21
2507,2507,Card,2025-05-22,8038.38
2508,2508,PayPal,2025-07-17,4559.29
2509,2509,Card,2025-04-29,53.88
2510,2510,Card,2025-10-11,14142.47
2511,2511,Cash,2025-05-10,298.0
2512,2512,Card,2026-04-29,7156.94
2513,2513,Card,2025-08-27,5080.43
2514,2514,Cash,2025-06-27,1982.72
2515,2515,Card,2024-12-10,869.67
2516,2516,Card,2026-02-13,6051.05
2517,2517,Card,2025-10-04,284.16
2518,2518,Card,2025-08-08,8330.98
2519,2519,Card,2026-06-09,2011.72
2520,2520,Cash,2024-10-04,335.45
2521,2521,Card,2024-12-24,5637.14
2522,2522,Card,2025-07-28,5165.54
2523,2523,Card,2025-10-03,4879.7
2524,2524,Cash,2025-10-05,3355.02
2525,2525,Card,2026-04-17,1184.47
2526,2526,Cash,2025-06-18,15952.35
2527,2527,PayPal,2024-10-31,2817.52
2528,2528,Card,2026-06-06,5014.14
2529,2529,Card,2025-04-24,6451.06
2530,2530,Card,2026-02-17,5417.75
2531,2531,PayPal,2025-09-30,12367.46
2532,2532,PayPal,2025-01-21,6057.24
2533,2533,Card,2025-06-22,91.53
2534,2534,Card,2025-10-04,6288.76
2535,2535,Cash,2026-02-06,774.54
2536,2536,Card,2024-10-15,3941.61
2537,2537,Card,2026-01-02,6075.6
2538,2538,PayPal,2026-01-30,1793.49
2539,2539,PayPal,2025-05-16,7004.84
2540,2540,Card,2024-06-28,7085.46
2541,2541,PayPal,2025-06-18,5420.58
2542,2542,Cash,2025-11-22,5629.93
2543,2543,Card,2026-04-07,7123.41
2544,2544,Cash,2026-01-28,23979.75
2545,2545,Cash,2025-05-21,1907.88
2546,2546,PayPal,2025-09-03,11433.46
2547,2547,PayPal,2024-10-20,2703.72
2548,2548,Card,2026-06-16,6422.93
2549,2549,Card,2024-08-07,4075.57
2550,2550,Card,2025-06-03,3011.02
2551,2551,Card,2025-04-08,12842.84
2552,2552,PayPal,2026-02-28,7606.6
2553,2553,Card,2025-08-08,7205.24
2554,2554,Card,2024-09-22,6981.66
2555,2555,Card,2024-12-13,5403.67
2556,2556,Card,2025-05-13,396.58
2557,2557,Card,2026-04-18,219.0
2558,2558,Card,2026-01-30,15544.66
2559,2559,Cash,2026-01-18,4133.32
2560,2560,Cash,2024-10-27,1546.04
2561,2561,Cash,2025-06-26,8542.92
2562,2562,Card,2026-06-15,293.25
2563,2563,PayPal,2026-01-31,19763.96
2564,2564,Cash,2025-01-25,7185.04
2565,2565,PayPal,2025-08-05,1455.75
2566,2566,Card,2024-11-09,9794.22
2567,2567,Cash,2024-08-29,10052.84
2568,2568,Card,2024-10-11,4453.17
2569,2569,Card,2024-09-01,5556.53
2570,2570,Card,2025-03-19,10846.74
2571,2571,Card,2026-06-05,989.36
2572,2572,Card,2024-07-14,1526.07
2573,2573,PayPal,2025-11-05,6908.87
2574,2574,Card,2026-04-16,1186.82
2575,2575,Card,2024-08-30,1540.23
2576,2576,PayPal,2025-10-26,8458.98
2577,2577,PayPal,2026-02-15,3018.13
2578,2578,Card,2025-02-27,1026.84
2579,2579,PayPal,2026-01-20,17192.95
2580,2580,PayPal,2026-06-21,2663.49
2581,2581,Card,2026-04-11,15109.12
2582,2582,Card,2025-03-15,4965.36
2583,2583,Card,2025-12-05,4066.28
2584,2584,Card,2024-10-03,12020.53
2585,2585,PayPal,2025-01-26,2077.5
2586,2586,Card,2025-07-04,12917.44
2587,2587,Card,2025-08-09,4475.34
2588,2588,Card,2025-05-08,1574.3
2589,2589,Cash,2024-08-19,5091.17
2590,2590,Card,2026-01-04,14228.25
2591,2591,Card,2025-10-25,7142.94
2592,2592,Card,2024-10-15,857.84
2593,2593,PayPal,2025-08-31,8115.17
2594,2594,Cash,2025-01-12,1574.54
2595,2595,Card,2025-01-28,5747.37
2596,2596,Cash,2025-07-05,3575.94
2597,2597,Cash,2025-06-11,14530.17
2598,2598,Card,2024-11-11,2419.26
2599,2599,Card,2025-06-23,868.86
2600,2600,Card,2026-02-24,1830.29
2601,2601,Card,2024-07-01,99.32
2602,2602,PayPal,2024-12-05,8362.0
2603,2603,Card,2026-01-27,12076.65
2604,2604,Card,2025-02-08,10365.65
2605,2605,Card,2025-06-14,765.31
2606,2606,Card,2025-08-09,10130.54
2607,2607,PayPal,2025-07-30,6890.88
2608,2608,Card,2026-04-04,12005.37
2609,2609,Card,2025-07-14,873.0
2610,2610,Card,2024-07-26,84.5
2611,2611,Card,2024-11-08,174.65
2612,2612,Card,2025-05-07,22.89
2613,2613,Card,2026-06-12,1526.07
2614,2614,PayPal,2025-05-15,4948.18
2615,2615,Card,2024-12-24,5057.9
2616,2616,Card,2024-07-18,6250.16
2617,2617,Cash,2024-09-30,129.25
2618,2618,PayPal,2025-03-02,3123.85
2619,2619,Cash,2026-04-12,2590.35
2620,2620,Card,2025-04-23,994.23
2621,2621,Card,2025-02-01,728.2
2622,2622,Card,2025-04-05,2194.37
2623,2623,Cash,2025-04-08,2483.63
2624,2624,Card,2025-04-29,2736.55
2625,2625,Card,2025-07-08,237.16
2626,2626,PayPal,2025-07-18,7432.3
2627,2627,Card,2024-11-24,5491.47
2628,2628,PayPal,2024-11-23,2125.04
2629,2629,Card,2024-09-02,3626.08
2630,2630,Card,2026-03-30,1652.6
2631,2631,Card,2026-05-21,131.38
2632,2632,Card,2025-01-06,3511.65
2633,2633,PayPal,2026-04-10,2947.02
2634,2634,Card,2025-11-13,8647.97
2635,2635,Card,2024-12-14,2190.98
2636,2636,Card,2025-11-22,9660.84
2637,2637,PayPal,2024-10-05,4606.72
2638,2638,Card,2024-11-11,217.2
2639,2639,Card,2024-11-03,1836.53
2640,2640,Card,2025-04-18,1056.27
2641,2641,Cash,2025-12-11,4795.38
2642,2642,Card,2025-06-27,15138.28
2643,2643,Card,2025-08-16,1196.94
2644,2644,Cash,2024-09-17,678.96
2645,2645,PayPal,2026-01-19,1839.65
2646,2646,Card,2025-10-28,8941.45
2647,2647,PayPal,2024-08-08,2340.97
2648,2648,Card,2025-09-21,2168.07
2649,2649,PayPal,2025-09-18,3365.11
2650,2650,Cash,2024-12-18,4118.4
2651,2651,Card,2025-08-23,59.6
2652,2652,Card,2024-10-03,1541.2
2653,2653,PayPal,2025-10-25,1931.23
2654,2654,Card,2024-10-05,7827.41
2655,2655,Card,2025-03-13,10428.28
2656,2656,Card,2025-11-01,2660.85
2657,2657,Card,2025-05-19,2138.5
2658,2658,Card,2025-08-30,6398.78
2659,2659,Card,2025-04-19,2919.32
2660,2660,Card,2024-12-05,12928.55
2661,2661,Card,2026-03-25,919.92
2662,2662,Cash,2024-08-03,2745.79
2663,2663,Card,2025-09-04,170.0
2664,2664,Cash,2025-11-11,572.85
2665,2665,PayPal,2025-07-16,610.28
2666,2666,Cash,2025-08-09,568.32
2667,2667,Cash,2025-09-18,18528.07
2668,2668,Card,2025-05-22,3505.38
2669,2669,Card,2024-12-16,164.08
2670,2670,Card,2025-10-27,2510.32
2671,2671,PayPal,2026-01-19,7192.58
2672,2672,PayPal,2026-06-02,7417.9
2673,2673,Card,2025-04-26,1045.41
2674,2674,Cash,2026-02-26,9386.44
2675,2675,Card,2024-09-23,168.41
2676,2676,Card,2026-02-06,11725.14
2677,2677,Cash,2026-04-15,69.86
2678,2678,Card,2024-11-18,949.6
2679,2679,Cash,2025-06-24,10477.61
2680,2680,Card,2024-12-19,5730.61
2681,2681,PayPal,2025-11-01,7611.59
2682,2682,Card,2025-06-21,2490.46
2683,2683,PayPal,2024-09-01,6789.54
2684,2684,PayPal,2024-12-22,3790.42
2685,2685,Cash,2024-09-24,2800.76
2686,2686,PayPal,2025-12-18,5827.32
2687,2687,PayPal,2026-04-12,569.85
2688,2688,PayPal,2025-03-16,5792.15
2689,2689,Card,2024-06-29,7899.65
2690,2690,Card,2025-01-08,1648.87
2691,2691,Cash,2024-08-08,12288.38
2692,2692,Card,2024-09-09,2925.56
2693,2693,Card,2025-07-19,5383.62
2694,2694,Card,2026-04-12,10439.03
2695,2695,Card,2025-01-14,1234.87
2696,2696,Card,2024-08-22,10796.59
2697,2697,Card,2025-07-25,4290.36
2698,2698,Card,2024-08-26,4633.72
2699,2699,Card,2024-10-22,6962.67
2700,2700,Card,2026-02-06,2426.25
2701,2701,Cash,2025-01-26,8448.04
2702,2702,Card,2026-02-12,6963.4
2703,2703,Card,2024-08-16,591.85
